Type,Genre,Sub-genre,Topic,Low level,mid level,high level,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Non-fiction,Tales and Myths,Sri Lankan myths,"The Legend of Kuveni - A myth about the indigenous queen Kuveni who marries Vijaya, the first king of Sri Lanka.",10,12,15,,,,
Non-fiction,Tales and Myths,Sri Lankan myths,The Jataka Tales - Collection of moral stories that recount the previous lives of the Buddha as various animals and humans.,1,4,5,,,,
Non-fiction,Tales and Myths,Sri Lankan myths,"The Legend of Vibhishana - A tale of Vibhishana, Ravana's brother, who sides with Lord Rama during the Ramayana.",1,2,5,,,,
Non-fiction,Tales and Myths,Nepalese myths,"The Legend of Yeti - A mythical creature believed to reside in the Himalayas, often associated with the abominable snowman.",1,4,5,,,,
Non-fiction,Tales and Myths,Nepalese myths,The Legend of Manakamana - A story about the Hindu goddess Bhagwati and her shrine in the Manakamana Temple.,1,3,4,,,,
Non-fiction,Tales and Myths,Southeast asian myths,"The Legend of the Ramayana - A popular Hindu epic that tells the story of Prince Rama, his wife Sita, and their battle against the demon king Ravana.",1,4,7,,,,
Non-fiction,Tales and Myths,Southeast asian myths,"The Legend of the Mah Meri People - A creation myth of the Mah Meri tribe in Malaysia, explaining the origins of humans and the world.",2,5,8,,,,
Non-fiction,Tales and Myths,Southeast asian myths,"The Legend of the Naga - A myth about serpent-like creatures known as Nagas, believed to be guardians of rivers, lakes, and temples in Southeast Asian folklore.",2,5,7,,,,
Non-fiction,Tales and Myths,Southeast asian myths,"The Legend of the Bánh Chưng and Bánh Dày - A Vietnamese myth explaining the origins of these traditional rice cakes, associated with a rice competition among brothers.",2,3,6,,,,
Non-fiction,Tales and Myths,Southeast asian myths,"The Legend of the Kinnaris - Mythical half-human, half-bird creatures revered for their beauty, grace, and musical talents in Thai mythology.",2,4,5,,,,
Non-fiction,Tales and Myths,Southeast asian myths,"The Legend of the Hồ Gươm Sword - A Vietnamese myth about a magical sword that a golden turtle returns to Emperor Lê Lợi, symbolizing the reunification of the country.",2,5,6,,,,
Non-fiction,Tales and Myths,Southeast asian myths,The Legend of the White Crocodile - A Cambodian myth about a giant white crocodile that protects a sacred lake and brings good fortune.,3,5,6,,,,
Non-fiction,Tales and Myths,Southeast asian myths,The Legend of Puteri Santubong and Puteri Sejinjang - A Malay folktale about two princesses who compete in a singing contest and face a tragic fate.,3,5,7,,,,
Non-fiction,Tales and Myths,Southeast asian myths,The Legend of the Golden Snail - A traditional folk tale from Laos about a magical golden snail that brings prosperity to those who possess it.,3,5,7,,,,
Non-fiction,Tales and Myths,Southeast asian myths,"The Legend of Princess Suriratna and the Apsaras - A Thai legend about Princess Suriratna, who is transformed into an Apsara, a celestial dancer, and is freed by her prince.",3,5,6,,,,
Non-fiction,Tales and Myths,middle eastern myths,The Epic of Gilgamesh - A Mesopotamian mythological epic that follows the adventures of the hero Gilgamesh.,3,5,7,,,,
Non-fiction,Tales and Myths,middle eastern myths,The Story of Aladdin and the Magic Lamp - A famous tale from One Thousand and One Nights about a young boy who discovers a magical lamp.,4,7,8,,,,
Non-fiction,Tales and Myths,middle eastern myths,"The Story of Scheherazade - Another tale from One Thousand and One Nights, in which a clever woman tells captivating stories to a king to save her life.",4,7,8,,,,
Non-fiction,Tales and Myths,middle eastern myths,The Legend of Rostam and Sohrab - A Persian myth about the tragic conflict between the hero Rostam and his long-lost son Sohrab.,4,5,7,,,,
Non-fiction,Tales and Myths,middle eastern myths,The Story of Sinbad the Sailor - A series of stories from One Thousand and One Nights about the adventures of Sinbad.,4,6,7,,,,
Non-fiction,Tales and Myths,middle eastern myths,The Legend of Zahhak - A Persian myth about an evil king who grows snakes on his shoulders and is eventually defeated by the hero Fereydun.,4,5,7,,,,
Non-fiction,Tales and Myths,middle eastern myths,"The Story of Layla and Majnun - A tragic Arabian love story of Layla and Majnun, whose love is forbidden and leads to their separation.",5,6,9,,,,
Non-fiction,Tales and Myths,middle eastern myths,The Story of Hatim al-Tai - A legendary figure known for his generosity and extraordinary feats of bravery in Arabian folklore.,5,8,9,,,,
Non-fiction,Tales and Myths,middle eastern myths,The Story of The Seven Sleepers - A Christian legend about seven young men who slept in a cave for hundreds of years.,5,7,8,,,,
Non-fiction,Tales and Myths,middle eastern myths,The Story of Solomon and the Queen of Sheba - A tale about the meeting between the wise King Solomon and the Queen of Sheba.,5,7,10,,,,
Non-fiction,Tales and Myths,North African myths,"The Story of Isis and Osiris - An ancient Egyptian myth about the gods Isis and Osiris, their love, and the struggle against the evil god Set.",5,8,10,,,,
Non-fiction,Tales and Myths,North African myths,"The Legend of Amazigh - A myth from the indigenous Amazigh people of North Africa, explaining the creation of the world and the origin of humanity.",6,7,8,,,,
Non-fiction,Tales and Myths,North African myths,"The Story of Anansi - A trickster spider character in West African folklore, known for his cunning and cleverness.",6,9,12,,,,
Non-fiction,Tales and Myths,North African myths,"The Legend of the Phoenix - A mythical bird that rises from its own ashes, symbolizing renewal and rebirth in ancient Egyptian mythology.",6,7,10,,,,
Non-fiction,Tales and Myths,North African myths,The Story of the Blue Men of the Sahara - A Berber myth about a nomadic tribe with blue skin who protect the desert and its secrets.,6,7,10,,,,
Non-fiction,Tales and Myths,North African myths,"The Legend of the Atlas Mountains - A myth explaining the origin of the Atlas Mountains in North Africa, often associated with the Titan Atlas.",6,9,10,,,,
Non-fiction,Tales and Myths,North African myths,"The Story of Aisha Qandisha - A Moroccan legend about a seductive and enchanting female jinn, known for her beauty and trickery.",7,8,11,,,,
Non-fiction,Tales and Myths,North African myths,The Legend of the Oued Ziz - A myth from Morocco about a magical river that brings fertility and prosperity to the surrounding land.,7,9,10,,,,
Non-fiction,Tales and Myths,North African myths,"The Story of Leïla and Majnun - A tragic love story from Arab and Berber folklore, similar to the Layla and Majnun tale, featuring forbidden love and heartbreak.",7,8,10,,,,
Non-fiction,Tales and Myths,North African myths,"The Legend of The Lovers of Sidi Nouman - A Tunisian myth about two lovers, a prince and a slave girl, whose love transcends social boundaries.",7,8,10,,,,
Non-fiction,Tales and Myths,West African myths,"The Story of Anansi the Spider - Anansi is a trickster spider character from Akan and Ashanti folklore, known for his cleverness and cunning.",7,9,12,,,,
Non-fiction,Tales and Myths,West African myths,"The Epic of Sundiata - A West African epic about the legendary founder of the Mali Empire, Sundiata Keita, and his rise to power.",8,10,11,,,,
Non-fiction,Tales and Myths,West African myths,The Creation of the World - Various West African cultures have myths explaining the creation of the world and the origins of humanity.,8,9,10,,,,
Non-fiction,Tales and Myths,West African myths,"The Legend of Sango - Sango is a Yoruba deity associated with thunder and lightning, known for his strength and temper.",8,9,10,,,,
Non-fiction,Tales and Myths,West African myths,"The Story of Mami Wata - Mami Wata is a water spirit often depicted as a beautiful mermaid-like figure, associated with fertility, wealth, and healing.",8,10,12,,,,
Non-fiction,Tales and Myths,West African myths,"The Legend of Oya - Oya is a Yoruba goddess of wind, storms, and transformation, known for her power and fierce nature.",8,9,11,,,,
Non-fiction,Tales and Myths,West African myths,"The Tale of the Griots - The Griots are oral storytellers and custodians of history in West African cultures, passing down myths, legends, and historical accounts through generations.",9,12,14,,,,
Non-fiction,Tales and Myths,West African myths,"The Story of Mansa Musa - Mansa Musa was a legendary ruler of the Mali Empire, known for his great wealth and pilgrimage to Mecca.",9,10,11,,,,
Non-fiction,Tales and Myths,West African myths,The Legend of the Leopard Society - The Leopard Society is a secret society in West Africa associated with mystical powers and protection.,9,11,12,,,,
Non-fiction,Tales and Myths,West African myths,"The Myth of the Mami Wata Snake - A myth about a sacred snake associated with Mami Wata, believed to bring good fortune and protection.",9,10,11,,,,
Non-fiction,Tales and Myths,Central and South African myths,The Story of Nyami Nyami - A legend from the Tonga people of Zimbabwe and Zambia about a river spirit in the Zambezi River.,9,10,11,,,,
Non-fiction,Tales and Myths,Central and South African myths,"The Myth of Mbombo - A creation myth from the Boshongo people of Congo, explaining the origin of the world through the actions of the god Mbombo.",10,11,12,,,,
Non-fiction,Tales and Myths,Central and South African myths,"The Legend of Anansi and the Sky God - Anansi, the trickster spider character, is featured in various Central and West African myths, including tales involving the Sky God.",10,13,14,,,,
Non-fiction,Tales and Myths,Central and South African myths,"The Story of Kintu - A myth from the Baganda people of Uganda, telling the story of the first man, Kintu, and the creation of humanity.",10,11,13,,,,
Non-fiction,Tales and Myths,Central and South African myths,"The Myth of Mulungu - Mulungu is a supreme deity worshipped by various Bantu-speaking peoples in Central and South Africa, associated with creation and divine power.",10,12,14,,,,
Non-fiction,Tales and Myths,Central and South African myths,"The Legend of Mwindo - An epic from the Nyanga people of Congo, recounting the adventures of the hero Mwindo and his battles against supernatural forces.",10,12,13,,,,
Non-fiction,Tales and Myths,Central and South African myths,"The Story of Shaka Zulu - Shaka Zulu was a legendary warrior and king of the Zulu Kingdom in South Africa, known for his military prowess and cultural impact.",1,3,5,,,,
Non-fiction,Tales and Myths,Central and South African myths,"The Myth of the Baobab Tree - The Baobab tree is considered sacred in many African cultures, and myths surround its unique shape and significance.",1,3,5,,,,
Non-fiction,Tales and Myths,Central and South African myths,"The Legend of Chameleon and Hare - Chameleon and Hare are popular animal characters in Central and Southern African folklore, appearing in various tales with moral lessons.",1,2,5,,,,
Non-fiction,Tales and Myths,Central and South African myths,"The Story of the Great Zimbabwe - The ruins of Great Zimbabwe in present-day Zimbabwe hold myths and legends about their origins, including stories of a powerful ancient civilization.",1,3,5,,,,
Non-fiction,Tales and Myths,Polynesian myths,"The Creation Story - Different Polynesian cultures have their own creation myths, often involving gods or goddesses shaping the world and its elements.",1,2,4,,,,
Non-fiction,Tales and Myths,Polynesian myths,"The Legend of Maui - Maui is a prominent figure in Polynesian mythology, known for his mischievous and heroic deeds, such as slowing down the sun and fishing up islands.",2,4,5,,,,
Non-fiction,Tales and Myths,Polynesian myths,"The Story of Pele - Pele is the goddess of fire and volcanoes in Hawaiian mythology, associated with the creation and destruction of land.",2,5,6,,,,
Non-fiction,Tales and Myths,Polynesian myths,"The Tale of Hina and the Moon - Hina is a Polynesian goddess associated with the moon, and her stories often involve love, adventure, and transformation.",2,5,6,,,,
Non-fiction,Tales and Myths,Polynesian myths,"The Legend of Tangaloa - Tangaloa is a god in Polynesian mythology, representing different aspects such as the sky, sea, and creation.",2,3,4,,,,
Non-fiction,Tales and Myths,Polynesian myths,"The Story of Tane Mahuta - Tane Mahuta is a god in Māori mythology, known as the deity of forests and birds, and he played a significant role in creating humanity.",2,4,6,,,,
Non-fiction,Tales and Myths,Polynesian myths,"The Legend of Rongo - Rongo is a god of agriculture and peace in Polynesian mythology, associated with the cultivation of crops and maintaining harmony.",3,4,5,,,,
Non-fiction,Tales and Myths,Polynesian myths,"The Tale of Hinemoa and Tutanekai - A famous Māori love story about two star-crossed lovers, separated by a lake but united through their deep love and determination.",3,5,7,,,,
Non-fiction,Tales and Myths,Polynesian myths,"The Story of the Rainbow Serpent - The Rainbow Serpent is a mythological creature found in the mythology of various Polynesian cultures, often associated with water and fertility.",3,5,8,,,,
Non-fiction,Tales and Myths,Polynesian myths,"The Legend of Hōkūleʻa - Hōkūleʻa is a legendary star navigator in Hawaiian mythology, said to guide voyagers across the vast Pacific Ocean.",3,5,6,,,,
Non-fiction,Tales and Myths,Eastern European myths,"The Story of Baba Yaga - Baba Yaga is a famous witch-like character in Slavic folklore, known for her magical powers and peculiar habits.",3,5,7,,,,
Non-fiction,Tales and Myths,Eastern European myths,"The Legend of the Firebird - The Firebird is a mythical creature often depicted as a beautiful bird with feathers that glow like fire, appearing in Russian and other Slavic folklore.",4,5,8,,,,
Non-fiction,Tales and Myths,Eastern European myths,"The Tale of Koschei the Deathless - Koschei is a malevolent sorcerer from Russian mythology, who gains immortality by hiding his soul.",4,6,7,,,,
Non-fiction,Tales and Myths,Eastern European myths,"The Story of Vampires - Vampires are creatures of folklore found in various Eastern European cultures, known for their ability to drink blood and transform into bats.",4,7,8,,,,
Non-fiction,Tales and Myths,Eastern European myths,"The Legend of the Leshy - The Leshy is a woodland spirit from Slavic mythology, who protects the forests and can either help or harm humans.",4,6,8,,,,
Non-fiction,Tales and Myths,Eastern European myths,"The Tale of the Rusalka - Rusalka is a water nymph or mermaid-like creature in Slavic mythology, associated with bodies of water and often depicted as both alluring and dangerous.",4,7,9,,,,
Non-fiction,Tales and Myths,Eastern European myths,"The Story of the Domovoi - The Domovoi is a household spirit in Slavic folklore, believed to protect the home and bring good fortune to its inhabitants.",5,7,9,,,,
Non-fiction,Tales and Myths,Eastern European myths,"The Legend of the Zlatorog - The Zlatorog is a mythical golden-horned chamois from Slovenian folklore, symbolizing purity and magic.",5,6,7,,,,
Non-fiction,Tales and Myths,Eastern European myths,"The Tale of the Samodiva - Samodivas are female woodland spirits in Bulgarian folklore, known for their enchanting beauty and their ability to either help or harm humans.",5,6,8,,,,
Non-fiction,Tales and Myths,Eastern European myths,"The Story of Kikimora - Kikimora is a female house spirit in Slavic mythology, often depicted as a mischievous creature that brings bad luck to households.",5,8,11,,,,
